timestamp,home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,new_device,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud,hour,day_of_week,is_weekend,month,late_night_hours,amount_high,high_ip_risk,low_device_trust,new_account,very_new_account,velocity_spike
2024-05-12 01:48:39.468549+00:00,us,USD,NGN,atm,130.11,130.11,2.84,False,ca,True,0.365,standard,263,0.522,0.223,0,0,0.25,0,1,6,1,5,0,0,0,1,0,1,0
2024-05-12 01:57:19.468549+00:00,us,USD,NGN,mobile,292.63,292.63,5.49,False,us,False,0.289,standard,34,0.427,0.068,0,0,0.25,0,1,6,1,5,0,0,0,0,1,1,0
2024-05-12 03:18:08.468549+00:00,us,USD,MXN,atm,31.93,31.93,1.34,False,us,False,0.088,standard,1018,0.934,0.087,0,0,0.2,0,3,6,1,5,1,0,0,1,0,1,0
2024-05-12 09:30:55.468549+00:00,us,USD,USD,web,23.03,23.03,1.42,True,us,False,0.103,enhanced,257,0.744,0.257,0,0,0.0,0,9,6,1,5,0,0,0,1,0,1,0
2024-05-12 10:49:02.468549+00:00,us,USD,MXN,mobile,1308.48,1308.48,21.02,False,us,False,0.186,standard,1018,0.934,0.087,0,0,0.2,1,10,6,1,5,0,1,0,1,0,1,0
2024-05-12 15:01:04.468549+00:00,us,USD,INR,mobile,23.77,23.77,1.75,False,us,False,0.351,standard,263,0.522,0.223,0,0,0.0,0,15,6,1,5,0,0,0,1,0,1,0
2024-05-12 21:14:30.468549+00:00,us,USD,PHP,atm,1932.35,1932.35,30.15,False,uk,True,0.173,standard,1018,0.934,0.087,0,0,0.1,0,21,6,1,5,0,1,0,1,0,1,0
2024-05-12 22:06:14.468549+00:00,us,USD,EUR,mobile,110.93,110.93,1.92,False,us,False,0.391,standard,298,0.336,0.166,0,0,0.0,0,22,6,1,5,0,0,0,0,0,1,0
2024-05-12 22:09:47.468549+00:00,uk,GBP,INR,mobile,238.33,297.92,5.55,False,uk,False,0.079,standard,718,0.953,0.169,0,0,0.0,0,22,6,1,5,0,0,0,1,0,1,0
2024-05-12 22:27:38.468549+00:00,us,USD,GBP,mobile,77.39,77.39,2.68,False,us,False,0.422,standard,298,0.336,0.166,0,0,0.0,0,22,6,1,5,0,0,0,0,0,1,0
2024-05-13 00:37:41.468549+00:00,us,USD,EUR,mobile,100.42,100.42,2.53,False,us,False,0.532,standard,263,0.522,0.223,0,0,0.0,0,0,0,0,5,0,0,0,1,0,1,0
2024-05-13 02:57:36.468549+00:00,us,USD,GBP,web,54.0,54.0,1.14,False,us,False,0.093,standard,263,0.522,0.223,0,0,0.0,0,2,0,0,5,0,0,0,1,0,1,0
2024-05-13 04:44:18.468549+00:00,us,USD,EUR,web,53.44,53.44,2.14,False,us,False,0.343,standard,1018,0.934,0.087,0,0,0.0,1,4,0,0,5,1,0,0,1,0,1,0
2024-05-13 09:47:46.468549+00:00,us,USD,CNY,mobile,153.52,153.52,3.14,False,us,False,0.46,standard,263,0.522,0.223,0,0,0.0,0,9,0,0,5,0,0,0,1,0,1,0
2024-05-13 10:01:21.468549+00:00,uk,GBP,INR,mobile,422.15,527.69,7.44,False,uk,False,0.513,standard,4,0.892,0.407,0,0,0.0,0,10,0,0,5,0,0,0,1,0,0,0
2024-05-13 15:09:45.468549+00:00,us,USD,USD,mobile,1207.35,1207.35,19.92,False,us,False,0.224,enhanced,367,0.939,0.176,0,0,0.0,0,15,0,0,5,0,1,0,1,0,1,0
2024-05-13 17:33:00.468549+00:00,us,USD,PHP,mobile,117.3,117.3,2.79,True,us,False,0.567,standard,263,0.372,0.223,0,0,0.1,0,17,0,0,5,0,0,0,0,0,1,0
2024-05-13 20:33:05.468549+00:00,ca,CAD,MXN,web,333.08,246.48,5.34,False,ca,False,0.69,standard,853,0.83,0.29,0,0,0.0,0,20,0,0,5,0,0,0,1,0,1,0
2024-05-13 20:49:03.468549+00:00,us,USD,INR,web,172.37,172.37,4.09,True,us,False,0.502,standard,298,0.186,0.166,0,0,0.0,0,20,0,0,5,0,0,0,0,0,1,0
2024-05-13 21:50:43.468549+00:00,us,USD,CAD,mobile,100.11,100.11,2.41,True,us,False,0.121,standard,147,0.401,0.391,0,0,0.0,0,21,0,0,5,0,0,0,0,0,1,0
2024-05-14 03:19:16.468549+00:00,ca,CAD,MXN,web,51.49,38.1,2.41,False,ca,False,0.137,standard,1041,0.867,0.245,0,0,0.0,0,3,1,0,5,1,0,0,1,0,1,0
2024-05-14 09:43:36.468549+00:00,ca,CAD,CAD,mobile,130.52,96.58,2.63,True,ca,False,0.32,standard,172,0.731,0.199,0,0,0.0,0,9,1,0,5,0,0,0,1,0,1,0
2024-05-14 11:58:22.468549+00:00,us,USD,INR,mobile,172.78,172.78,3.05,False,us,False,0.304,standard,298,0.336,0.166,0,0,0.0,0,11,1,0,5,0,0,0,0,0,1,0
2024-05-14 13:11:04.468549+00:00,uk,GBP,GBP,mobile,140.12,175.15,2.97,False,uk,False,0.508,standard,4,0.892,0.407,0,0,0.0,0,13,1,0,5,0,0,0,1,0,0,0
2024-05-14 18:07:38.468549+00:00,us,USD,CAD,web,255.16,255.16,4.71,False,us,False,0.262,standard,263,0.522,0.223,0,0,0.0,0,18,1,0,5,0,0,0,1,0,1,0
2024-05-14 21:30:56.468549+00:00,us,USD,INR,mobile,163.73,163.73,2.64,False,us,False,0.81,standard,298,0.336,0.166,0,0,0.0,0,21,1,0,5,0,0,1,0,0,1,0
2024-05-15 04:55:22.468549+00:00,us,USD,NGN,mobile,113.53,113.53,2.9,False,us,False,0.432,enhanced,367,0.939,0.176,0,0,0.25,0,4,2,0,5,1,0,0,1,0,1,0
2024-05-15 05:19:44.468549+00:00,us,USD,GBP,web,203.88,203.88,3.78,False,us,False,0.436,enhanced,661,0.92,0.259,0,0,0.0,0,5,2,0,5,1,0,0,1,0,1,0
2024-05-15 08:23:18.468549+00:00,us,USD,PHP,mobile,62.66,62.66,1.69,False,us,False,0.131,enhanced,367,0.939,0.176,0,0,0.1,0,8,2,0,5,0,0,0,1,0,1,0
2024-05-15 11:45:30.468549+00:00,us,USD,USD,web,654.01,654.01,10.62,True,us,False,0.466,enhanced,367,0.789,0.176,0,0,0.0,0,11,2,0,5,0,0,0,1,0,1,0
2024-05-15 12:18:01.468549+00:00,us,USD,INR,web,286.79,286.79,5.44,False,us,False,0.157,standard,1018,0.934,0.087,0,0,0.0,0,12,2,0,5,0,0,0,1,0,1,0
2024-05-15 13:53:28.468549+00:00,us,USD,PHP,mobile,163.02,163.02,3.62,False,us,False,0.399,standard,298,0.336,0.166,0,0,0.1,0,13,2,0,5,0,0,0,0,0,1,0
2024-05-15 18:41:40.468549+00:00,us,USD,CNY,mobile,153.83,153.83,3.14,False,us,False,0.062,enhanced,257,0.894,0.257,0,0,0.0,0,18,2,0,5,0,0,0,1,0,1,0
2024-05-15 21:16:35.468549+00:00,us,USD,EUR,atm,45.35,45.35,2.08,False,us,False,0.905,enhanced,257,0.894,0.257,0,0,0.0,0,21,2,0,5,0,0,1,1,0,1,0
2024-05-16 02:13:16.468549+00:00,us,USD,EUR,mobile,86.18,86.18,2.75,False,uk,True,0.197,standard,263,0.522,0.223,0,0,0.0,0,2,3,0,5,0,0,0,1,0,1,0
2024-05-16 02:25:39.468549+00:00,uk,GBP,INR,mobile,153.9,192.37,3.41,False,uk,False,0.344,standard,4,0.892,0.407,0,0,0.0,0,2,3,0,5,0,0,0,1,0,0,0
2024-05-16 06:47:04.468549+00:00,us,USD,INR,web,53.79,53.79,2.09,False,us,False,0.239,enhanced,367,0.939,0.176,0,0,0.0,0,6,3,0,5,1,0,0,1,0,1,0
2024-05-16 13:20:02.468549+00:00,ca,CAD,GBP,web,255.97,189.42,4.87,False,us,True,0.266,standard,1041,0.867,0.245,0,0,0.0,0,13,3,0,5,0,0,0,1,0,1,0
2024-05-16 13:53:28.468549+00:00,uk,GBP,EUR,mobile,326.02,407.52,5.42,False,ca,True,0.332,standard,4,0.892,0.407,0,0,0.05,0,13,3,0,5,0,0,0,1,0,0,0
2024-05-16 16:11:57.468549+00:00,us,USD,EUR,mobile,220.81,220.81,4.18,False,us,False,0.551,enhanced,257,0.894,0.257,0,0,0.0,0,16,3,0,5,0,0,0,1,0,1,0
2024-05-16 19:27:40.468549+00:00,us,USD,MXN,atm,75.79,75.79,2.24,False,us,False,0.353,standard,1016,0.944,0.247,0,0,0.2,0,19,3,0,5,0,0,0,1,0,1,0
2024-05-16 21:53:15.468549+00:00,us,USD,GBP,web,176.51,176.51,3.8,False,us,False,0.259,standard,34,0.427,0.068,0,0,0.0,0,21,3,0,5,0,0,0,0,1,1,0
2024-05-17 00:36:11.468549+00:00,us,USD,CNY,mobile,205.46,205.46,4.3,False,ca,True,0.443,standard,1016,0.944,0.247,0,0,0.0,0,0,4,0,5,0,0,0,1,0,1,0
2024-05-17 05:26:26.468549+00:00,us,USD,CNY,mobile,179.65,179.65,3.8,False,us,False,0.164,standard,1016,0.944,0.247,0,0,0.0,0,5,4,0,5,1,0,0,1,0,1,0
2024-05-17 06:21:05.468549+00:00,us,USD,CAD,mobile,62.35,62.35,2.02,False,us,False,0.267,standard,298,0.336,0.166,0,0,0.0,0,6,4,0,5,1,0,0,0,0,1,0
2024-05-17 18:51:16.468549+00:00,us,USD,MXN,mobile,176.77,176.77,4.19,False,us,False,0.556,standard,147,0.551,0.391,0,0,0.2,0,18,4,0,5,0,0,0,1,0,1,0
2024-05-18 00:31:15.468549+00:00,us,USD,CNY,mobile,60.36,60.36,2.42,False,us,False,0.386,standard,34,0.427,0.068,0,0,0.0,0,0,5,1,5,0,0,0,0,1,1,0
2024-05-18 03:42:20.468549+00:00,us,USD,PHP,web,419.39,419.39,6.6,False,uk,True,0.342,standard,263,0.522,0.223,0,0,0.1,0,3,5,1,5,1,0,0,1,0,1,0
2024-05-18 09:29:40.468549+00:00,us,USD,CNY,web,349.09,349.09,5.87,False,us,False,0.278,standard,263,0.522,0.223,0,0,0.0,0,9,5,1,5,0,0,0,1,0,1,0
2024-05-18 15:45:10.468549+00:00,uk,GBP,CAD,mobile,54.74,68.43,1.86,False,uk,False,0.249,standard,4,0.892,0.407,0,0,0.0,0,15,5,1,5,0,0,0,1,0,0,0
2024-05-18 15:45:59.468549+00:00,us,USD,PHP,mobile,226.16,226.16,5.24,False,us,False,0.913,standard,1018,0.934,0.087,0,0,0.1,0,15,5,1,5,0,0,1,1,0,1,0
2024-05-18 22:45:56.468549+00:00,us,USD,GBP,mobile,181.11,181.11,4.59,False,us,False,0.067,standard,298,0.336,0.166,4,4,0.0,0,22,5,1,5,0,0,0,0,0,1,1
2024-05-19 01:56:22.468549+00:00,us,USD,INR,mobile,244.28,244.28,5.13,False,us,False,0.136,standard,298,0.336,0.166,0,0,0.0,0,1,6,1,5,0,0,0,0,0,1,0
2024-05-19 13:25:06.468549+00:00,uk,GBP,EUR,mobile,154.05,192.56,2.47,False,uk,False,0.289,standard,4,0.892,0.407,0,0,0.05,0,13,6,1,5,0,0,0,1,0,0,0
2024-05-19 15:29:13.468549+00:00,uk,GBP,CAD,web,81.9,102.38,1.6,False,uk,False,0.997,standard,4,0.892,0.407,0,0,0.0,0,15,6,1,5,0,0,1,1,0,0,0
2024-05-19 18:16:37.468549+00:00,us,USD,PHP,atm,35.13,35.13,2.38,False,us,False,0.233,standard,263,0.522,0.223,0,0,0.1,0,18,6,1,5,0,0,0,1,0,1,0
2024-05-19 19:27:27.468549+00:00,us,USD,USD,web,140.46,140.46,3.68,False,us,False,0.321,standard,263,0.522,0.223,0,0,0.0,0,19,6,1,5,0,0,0,1,0,1,0
2024-05-20 00:08:08.468549+00:00,uk,GBP,USD,atm,22.29,27.87,0.83,False,uk,False,0.509,standard,4,0.892,0.407,0,0,0.0,0,0,0,0,5,0,0,0,1,0,0,0
2024-05-20 02:35:21.468549+00:00,us,USD,GBP,mobile,143.92,143.92,3.84,False,us,False,0.628,standard,1092,0.454,0.462,0,0,0.0,0,2,0,0,5,0,0,0,0,0,1,0
2024-05-20 07:12:54.468549+00:00,uk,GBP,INR,web,26.17,32.72,2.26,False,uk,False,0.61,standard,4,0.892,0.407,0,0,0.0,0,7,0,0,5,1,0,0,1,0,0,0
2024-05-20 07:43:03.468549+00:00,ca,CAD,MXN,web,29.08,21.52,1.43,False,ca,False,0.368,low,615,0.515,0.355,0,0,0.0,0,7,0,0,5,1,0,0,1,0,1,0
2024-05-20 08:32:03.468549+00:00,ca,CAD,CAD,mobile,140.52,103.98,2.65,False,ca,False,0.487,standard,947,0.625,0.268,1,1,0.0,0,8,0,0,5,0,0,0,1,0,1,0
2024-05-20 08:50:54.468549+00:00,us,USD,INR,web,58.61,58.61,1.65,False,us,False,0.118,standard,263,0.522,0.223,0,0,0.0,0,8,0,0,5,0,0,0,1,0,1,0
2024-05-20 09:04:21.468549+00:00,ca,CAD,NGN,web,287.79,212.96,5.82,False,ca,False,0.577,low,824,0.607,0.282,0,1,0.0,0,9,0,0,5,0,0,0,1,0,1,0
2024-05-20 18:43:51.468549+00:00,uk,GBP,CAD,web,123.81,154.76,1.56,False,uk,False,0.341,standard,4,0.892,0.407,0,0,0.0,0,18,0,0,5,0,0,0,1,0,0,0
2024-05-20 23:03:55.468549+00:00,us,USD,USD,atm,133.41,133.41,3.23,True,us,False,0.488,standard,147,0.401,0.391,0,0,0.0,0,23,0,0,5,0,0,0,0,0,1,0
2024-05-20 23:30:11.468549+00:00,us,USD,PHP,mobile,45.93,45.93,1.8,False,us,False,0.07,standard,1018,0.934,0.087,0,0,0.1,0,23,0,0,5,0,0,0,1,0,1,0
2024-05-21 00:58:06.468549+00:00,us,USD,PHP,atm,116.19,116.19,1.74,False,us,False,0.277,standard,263,0.522,0.223,0,0,0.1,0,0,1,0,5,0,0,0,1,0,1,0
2024-05-21 01:31:10.468549+00:00,uk,GBP,CAD,mobile,179.45,224.31,3.79,False,uk,False,0.307,standard,4,0.892,0.407,0,0,0.0,0,1,1,0,5,0,0,0,1,0,0,0
2024-05-21 10:36:41.468549+00:00,us,USD,CAD,mobile,165.91,165.91,2.86,False,us,False,0.424,enhanced,257,0.894,0.257,0,0,0.0,0,10,1,0,5,0,0,0,1,0,1,0
2024-05-21 12:10:47.468549+00:00,us,USD,EUR,atm,87.43,87.43,2.69,False,us,False,0.158,standard,263,0.522,0.223,0,0,0.0,0,12,1,0,5,0,0,0,1,0,1,0
2024-05-21 13:01:43.468549+00:00,ca,CAD,CNY,mobile,980.29,725.41,16.09,False,ca,False,0.221,standard,947,0.625,0.268,0,0,0.0,0,13,1,0,5,0,0,0,1,0,1,0
2024-05-21 13:11:43.468549+00:00,uk,GBP,GBP,web,183.6,229.5,3.18,False,us,True,0.334,standard,718,0.953,0.169,0,1,0.0,0,13,1,0,5,0,0,0,1,0,1,0
2024-05-21 16:42:34.468549+00:00,ca,CAD,GBP,mobile,92.7,68.6,2.11,False,ca,False,0.35,enhanced,63,0.853,0.13,0,0,0.0,0,16,1,0,5,0,0,0,1,1,1,0
2024-05-21 17:22:49.468549+00:00,us,USD,INR,mobile,105.78,105.78,2.13,False,us,False,0.33,standard,1018,0.934,0.087,0,0,0.0,0,17,1,0,5,0,0,0,1,0,1,0
2024-05-21 19:29:16.468549+00:00,us,USD,CNY,mobile,157.12,157.12,3.92,False,us,False,0.508,standard,147,0.551,0.391,0,0,0.0,0,19,1,0,5,0,0,0,1,0,1,0
2024-05-22 03:26:11.468549+00:00,us,USD,INR,atm,254.81,254.81,4.73,False,ca,True,0.463,enhanced,367,0.939,0.176,0,0,0.0,0,3,2,0,5,1,0,0,1,0,1,0
2024-05-22 15:54:03.468549+00:00,us,USD,USD,mobile,74.59,74.59,1.52,True,us,False,0.202,standard,263,0.372,0.223,0,0,0.0,0,15,2,0,5,0,0,0,0,0,1,0
2024-05-22 20:20:58.468549+00:00,us,USD,CNY,atm,648.27,648.27,11.29,False,uk,True,0.245,standard,298,0.336,0.166,0,0,0.0,0,20,2,0,5,0,0,0,0,0,1,0
2024-05-23 00:37:59.468549+00:00,us,USD,PHP,mobile,142.88,142.88,2.96,False,uk,True,0.925,standard,298,0.336,0.166,0,0,0.1,0,0,3,0,5,0,0,1,0,0,1,0
2024-05-23 01:57:02.468549+00:00,ca,CAD,USD,web,155.18,114.84,4.23,False,ca,False,0.074,standard,947,0.625,0.268,0,0,0.0,0,1,3,0,5,0,0,0,1,0,1,0
2024-05-23 02:36:57.468549+00:00,ca,CAD,USD,mobile,9995.32,7396.54,151.35,False,ca,False,0.235,standard,1041,0.867,0.245,0,0,0.0,0,2,3,0,5,0,1,0,1,0,1,0
2024-05-23 05:13:50.468549+00:00,uk,GBP,NGN,web,266.45,333.06,5.59,False,uk,False,0.99,standard,4,0.892,0.407,0,0,0.22,0,5,3,0,5,1,0,1,1,0,0,0
2024-05-23 05:21:09.468549+00:00,ca,CAD,GBP,mobile,242.86,179.72,5.16,False,ca,False,0.293,low,824,0.607,0.282,0,0,0.0,0,5,3,0,5,1,0,0,1,0,1,0
2024-05-23 05:42:59.468549+00:00,uk,GBP,PHP,web,67.25,84.06,2.06,True,ca,True,0.508,standard,4,0.742,0.407,0,0,0.0,0,5,3,0,5,1,0,0,1,0,0,0
2024-05-23 06:49:50.468549+00:00,us,USD,PHP,mobile,83.08,83.08,2.76,False,us,False,0.325,enhanced,367,0.939,0.176,0,0,0.1,0,6,3,0,5,1,0,0,1,0,1,0
2024-05-23 06:55:41.468549+00:00,us,USD,NGN,mobile,100.32,100.32,2.67,False,us,False,0.609,enhanced,367,0.939,0.176,0,0,0.25,0,6,3,0,5,1,0,0,1,0,1,0
2024-05-23 08:36:46.468549+00:00,uk,GBP,GBP,mobile,218.01,272.52,3.95,False,uk,False,0.527,standard,4,0.892,0.407,0,0,0.0,0,8,3,0,5,0,0,0,1,0,0,0
2024-05-23 09:42:20.468549+00:00,us,USD,USD,mobile,226.31,226.31,5.2,False,us,False,0.129,enhanced,367,0.939,0.176,0,0,0.0,0,9,3,0,5,0,0,0,1,0,1,0
2024-05-23 10:21:09.468549+00:00,us,USD,INR,mobile,9995.73,9995.73,150.73,False,us,False,0.185,standard,263,0.522,0.223,0,0,0.0,0,10,3,0,5,0,1,0,1,0,1,0
2024-05-23 10:59:56.468549+00:00,us,USD,EUR,mobile,347.44,347.44,5.2,True,us,False,0.58,enhanced,257,0.744,0.257,0,0,0.0,0,10,3,0,5,0,0,0,1,0,1,0
2024-05-23 11:12:44.468549+00:00,uk,GBP,USD,mobile,127.85,159.81,2.85,False,uk,False,0.156,standard,4,0.892,0.407,0,0,0.0,0,11,3,0,5,0,0,0,1,0,0,0
2024-05-23 11:53:35.468549+00:00,uk,GBP,MXN,mobile,52.49,65.62,1.74,False,uk,False,0.455,standard,4,0.892,0.407,0,0,0.0,0,11,3,0,5,0,0,0,1,0,0,0
2024-05-23 13:51:56.468549+00:00,uk,GBP,CNY,mobile,226.6,283.25,3.98,False,uk,False,0.63,standard,4,0.892,0.407,0,0,0.0,0,13,3,0,5,0,0,0,1,0,0,0
2024-05-23 16:13:31.468549+00:00,ca,CAD,PHP,web,300.83,222.62,5.76,False,ca,False,0.347,low,615,0.515,0.355,0,0,0.0,0,16,3,0,5,0,0,0,1,0,1,0
2024-05-23 17:38:09.468549+00:00,us,USD,EUR,web,37.54,37.54,1.83,False,us,False,0.259,standard,1018,0.934,0.087,0,0,0.0,0,17,3,0,5,0,0,0,1,0,1,0
2024-05-23 18:45:26.468549+00:00,us,USD,CNY,web,118.44,118.44,3.21,False,us,False,0.413,standard,263,0.522,0.223,0,0,0.0,0,18,3,0,5,0,0,0,1,0,1,0
2024-05-23 19:34:00.468549+00:00,us,USD,USD,mobile,89.99,89.99,2.52,False,us,False,0.607,standard,263,0.522,0.223,0,0,0.0,0,19,3,0,5,0,0,0,1,0,1,0
2024-05-23 22:45:21.468549+00:00,us,USD,GBP,mobile,112.38,112.38,2.25,False,us,False,0.076,standard,298,0.336,0.166,3,3,0.0,0,22,3,0,5,0,0,0,0,0,1,1
2024-05-23 23:08:36.468549+00:00,uk,GBP,CAD,mobile,408.91,511.14,6.62,False,ca,True,0.22,standard,4,0.892,0.407,0,0,0.0,0,23,3,0,5,0,0,0,1,0,0,0
2024-05-24 01:37:52.468549+00:00,ca,CAD,PHP,web,250.19,185.14,4.58,False,ca,False,0.146,low,824,0.607,0.282,0,0,0.0,0,1,4,0,5,0,0,0,1,0,1,0
2024-05-24 13:47:06.468549+00:00,us,USD,INR,web,177.34,177.34,4.86,False,us,False,0.347,standard,1018,0.934,0.087,0,0,0.0,0,13,4,0,5,0,0,0,1,0,1,0
2024-05-24 17:26:21.468549+00:00,us,USD,CNY,web,83.5,83.5,1.97,False,us,False,0.148,standard,1016,0.944,0.247,0,1,0.0,0,17,4,0,5,0,0,0,1,0,1,0
2024-05-24 17:48:14.468549+00:00,uk,GBP,NGN,web,274.9,343.62,4.89,False,uk,False,0.875,standard,4,0.892,0.407,0,0,0.22,0,17,4,0,5,0,0,1,1,0,0,0
2024-05-24 19:00:04.468549+00:00,us,USD,NGN,web,21.36,21.36,1.31,True,us,False,0.433,standard,298,0.186,0.166,0,0,0.25,0,19,4,0,5,0,0,0,0,0,1,0
2024-05-24 20:57:00.468549+00:00,,GBP,MXN,mobile,152.24,190.31,3.04,False,us,True,0.644,standard,4,0.892,0.407,0,0,0.0,0,20,4,0,5,0,0,0,1,0,0,0
2024-05-24 22:51:23.468549+00:00,us,USD,NGN,mobile,50.04,50.04,0.72,False,us,False,0.135,enhanced,367,0.939,0.176,0,1,0.25,0,22,4,0,5,0,0,0,1,0,1,0
2024-05-24 23:52:56.468549+00:00,us,USD,CNY,mobile,160.8,160.8,3.39,False,us,False,0.909,enhanced,257,0.894,0.257,0,0,0.0,0,23,4,0,5,0,0,1,1,0,1,0
2024-05-25 00:59:13.468549+00:00,us,USD,GBP,mobile,128.96,128.96,2.91,False,uk,True,0.704,standard,298,0.336,0.166,0,0,0.0,0,0,5,1,5,0,0,0,0,0,1,0
2024-05-25 05:33:41.468549+00:00,uk,GBP,GBP,atm,254.22,317.77,3.61,False,uk,False,0.086,standard,4,0.892,0.407,0,0,0.0,0,5,5,1,5,1,0,0,1,0,0,0
2024-05-25 07:24:05.468549+00:00,uk,GBP,USD,web,82.31,102.89,2.67,False,uk,False,0.592,standard,4,0.892,0.407,0,0,0.0,0,7,5,1,5,1,0,0,1,0,0,0
2024-05-25 09:26:56.468549+00:00,uk,GBP,CAD,web,91.1,113.88,2.71,True,uk,False,0.093,standard,4,0.742,0.407,0,0,0.0,0,9,5,1,5,0,0,0,1,0,0,0
2024-05-25 09:38:02.468549+00:00,ca,CAD,CNY,mobile,68.64,50.8,1.82,False,ca,False,0.982,standard,172,0.881,0.199,0,1,0.0,0,9,5,1,5,0,0,1,1,0,1,0
2024-05-25 14:41:29.468549+00:00,us,USD,EUR,web,33.78,33.78,1.52,False,us,False,0.344,standard,263,0.522,0.223,0,0,0.0,0,14,5,1,5,0,0,0,1,0,1,0
2024-05-25 18:35:42.468549+00:00,us,USD,CNY,mobile,88.89,88.89,2.4,False,us,False,0.181,enhanced,367,0.939,0.176,0,0,0.0,0,18,5,1,5,0,0,0,1,0,1,0
2024-05-25 21:10:43.468549+00:00,uk,GBP,PHP,web,216.38,270.47,4.49,False,uk,False,0.282,standard,718,0.953,0.169,0,1,0.0,0,21,5,1,5,0,0,0,1,0,1,0
2024-05-26 02:28:45.468549+00:00,us,USD,GBP,mobile,182.59,182.59,4.02,False,us,False,0.455,enhanced,367,0.939,0.176,0,0,0.0,0,2,6,1,5,0,0,0,1,0,1,0
2024-05-26 02:41:58.468549+00:00,us,USD,INR,mobile,114.17,114.17,3.57,False,uk,True,0.286,standard,1018,0.934,0.087,0,0,0.0,0,2,6,1,5,0,0,0,1,0,1,0
2024-11-13 08:03:38.468549+00:00,us,USD,INR,mobile,940.25,940.25,14.87,False,us,False,0.5,standard,298,0.336,0.166,0,0,0.0,0,8,2,0,11,0,0,0,0,0,1,0
2024-05-26 09:59:07.468549+00:00,us,USD,USD,atm,69.38,69.38,1.77,False,us,False,0.102,enhanced,367,0.939,0.176,0,0,0.0,0,9,6,1,5,0,0,0,1,0,1,0
2024-05-26 13:18:27.468549+00:00,us,USD,USD,mobile,113.39,113.39,2.28,False,us,False,0.496,enhanced,367,0.939,0.176,0,0,0.0,0,13,6,1,5,0,0,0,1,0,1,0
2024-05-26 16:57:09.468549+00:00,ca,CAD,GBP,atm,44.87,33.21,1.07,False,ca,False,0.336,standard,725,0.824,0.212,0,0,0.0,0,16,6,1,5,0,0,0,1,0,1,0
2024-05-26 17:00:17.468549+00:00,us,USD,GBP,mobile,147.36,147.36,2.99,False,us,False,0.24,standard,298,0.336,0.166,0,0,0.0,0,17,6,1,5,0,0,0,0,0,1,0
2024-05-26 18:48:02.468549+00:00,us,USD,CNY,mobile,54.49,54.49,1.27,False,us,False,0.193,standard,1018,0.934,0.087,0,0,0.0,0,18,6,1,5,0,0,0,1,0,1,0
2024-05-26 22:56:17.468549+00:00,us,USD,PHP,mobile,48.48,48.48,2.36,True,us,False,0.401,enhanced,367,0.789,0.176,0,0,0.1,0,22,6,1,5,0,0,0,1,0,1,0
2024-05-26 23:52:54.468549+00:00,us,USD,CNY,web,109.42,109.42,2.07,False,us,False,0.254,standard,298,0.336,0.166,0,0,0.0,0,23,6,1,5,0,0,0,0,0,1,0
2024-05-27 00:05:07.468549+00:00,us,USD,NGN,mobile,144.37,144.37,3.1,False,us,False,0.355,standard,298,0.336,0.166,0,0,0.25,0,0,0,0,5,0,0,0,0,0,1,0
2024-05-27 00:19:55.468549+00:00,uk,GBP,NGN,web,87.43,109.29,2.91,False,uk,False,0.636,standard,281,0.704,0.522,0,0,0.22,0,0,0,0,5,0,0,0,1,0,1,0
2024-05-27 05:53:26.468549+00:00,uk,GBP,INR,mobile,104.29,130.36,2.9,False,uk,False,0.254,standard,4,0.892,0.407,0,0,0.0,0,5,0,0,5,1,0,0,1,0,0,0
2024-05-27 07:26:44.468549+00:00,us,USD,EUR,mobile,158.76,158.76,3.91,False,us,False,0.366,standard,298,0.336,0.166,0,0,0.0,0,7,0,0,5,1,0,0,0,0,1,0
2024-05-27 08:12:52.468549+00:00,uk,GBP,CAD,atm,314.03,392.54,5.86,False,uk,False,0.204,standard,4,0.892,0.407,0,0,0.0,0,8,0,0,5,0,0,0,1,0,0,0
2024-05-27 13:26:17.468549+00:00,us,USD,INR,web,255.5,255.5,5.12,False,us,False,0.393,standard,298,0.336,0.166,0,0,0.0,0,13,0,0,5,0,0,0,0,0,1,0
2024-05-27 15:21:20.468549+00:00,us,USD,EUR,web,98.37,98.37,2.79,False,uk,True,0.531,standard,1018,0.934,0.087,0,0,0.0,0,15,0,0,5,0,0,0,1,0,1,0
2024-05-27 15:35:39.468549+00:00,us,USD,MXN,web,204.8,204.8,3.37,False,us,False,0.518,standard,263,0.522,0.223,0,0,0.2,0,15,0,0,5,0,0,0,1,0,1,0
2024-05-27 16:03:12.468549+00:00,us,USD,GBP,mobile,183.88,183.88,3.43,False,us,False,0.138,standard,147,0.551,0.391,0,0,0.0,0,16,0,0,5,0,0,0,1,0,1,0
2024-05-27 17:59:04.468549+00:00,us,USD,GBP,web,96.69,96.69,1.91,False,us,False,0.605,standard,1018,0.934,0.087,0,0,0.0,0,17,0,0,5,0,0,0,1,0,1,0
2024-05-27 18:47:19.468549+00:00,us,USD,CNY,mobile,45.14,45.14,2.12,True,us,False,0.097,standard,298,0.186,0.166,0,0,0.0,0,18,0,0,5,0,0,0,0,0,1,0
